Επαρχία; Σημείο Δειγματοληψίας; Ωράριο; LAT; LON; googlemap
Λεμεσός; Ξενοδοχείο Atlantica Oasis, Γερμασόγεια (προθάλαμος ξενοδοχείου); 8.30 π.μ.-5.30 μ.μ.; 34.700879; 33.098411; https://www.google.com/maps/place/34.700879,33.098411
Λεμεσός; Πολιτιστικό Κέντρο Δήμου Γερμασόγειας; 8.30 π.μ.-5.30 μ.μ.; 34.719661; 33.084520; https://www.google.com/maps/place/34.719661,33.084520
Λεμεσός; Κοινοτικό Στάδιο Ερήμης; 8.30 π.μ.-5.30 μ.μ.; 34.678309; 32.922364; https://www.google.com/maps/place/34.678309,32.922364
Λεμεσός; Εκκλησία Παναγίας Χρυσαϊφυλιώτισσας, Αγία Φύλα; 8.30 π.μ.-5.30 μ.μ.; 34.690951; 33.035506; https://www.google.com/maps/place/34.690951,33.035506
Λεμεσός; Πολυδύναμο Κέντρο Πύργου Λεμεσού; 8.30 π.μ.-5.30 μ.μ.; 34.740645; 33.181296; https://www.google.com/maps/place/34.740645,33.181296
Λεμεσός; Βιομηχανική Περιοχή Λεμεσού (Remetica, προαύλιο Κτηρίου 3 (Β3), Οδός Αχαρνών 4); 8.30 π.μ.-4.30 μ.μ.; 34.672056; 32.994578; 34.672056,32.994578
Λάρνακα; Πολιτιστικό Κέντρο «Αγίου Γεωργίου Κοντού», Λάρνακα; 8.30 π.μ.-5.30 μ.μ.; 34.924908; 33.610432; https://www.google.com/maps/place/34.924908,33.610432
Λάρνακα; Δημοτικό Θέατρο Λάρνακας; 8.30 π.μ.-5.30 μ.μ.; 34.916106; 33.626317; https://www.google.com/maps/place/34.916106,33.626317
Λάρνακα; Κοινοτικό Συμβούλιο Συνοικισμού Μακαρίου, περιοχή Καμάρες (Οδός Αγίου Βασιλείου 5); 8.30 π.μ.-6 μ.μ.; 34.907868; 33.596194; https://www.google.com/maps/place/34.907868,33.596194
Λάρνακα; Εκκλησία Αγίου Νικολάου, Δροσιά; 8.30 π.μ.-5.30 μ.μ.; 34.913704; 33.615073; https://www.google.com/maps/place/34.913704,33.615073
Λάρνακα; Πάρκο δίπλα από την Τράπεζα Κύπρου και την υπεραγορά «Στέλιος», Λειβάδια; 8.30 π.μ.-5.30 μ.μ.; 34.948353; 33.635116; https://www.google.com/maps/place/34.948353,33.635116
Λάρνακα; Οίκημα Σωματείου «Ερμής Αραδίππου», Αραδίππου; 8.30 π.μ.-5.30 μ.μ.; 34.952592; 33.591421; https://www.google.com/maps/place/34.952592,33.591421
Λάρνακα; Παλαιό Κοινοτικό Συμβούλιο Ορόκλινης (Οδός Αρμονίας 1); 8.30 π.μ.-5.30 μ.μ.; 34.987888; 33.652184; https://www.google.com/maps/place/34.987888,33.652184
Λάρνακα; Κοινοτικό Συμβούλιο Κιτίου; 8.30 π.μ.-5.30 μ.μ.; 34.848021; 33.571217; https://www.google.com/maps/place/34.848021,33.571217
Λάρνακα; Ακαδημία τένις «Ηροδότου», Μενεού; 8 π.μ.-5 μ.μ.; 34.855087; 33.603176; https://www.google.com/maps/place/34.855087,33.603176
Λάρνακα; Κοινοτικό Συμβούλιο Ξυλοφάγου; 1.30 μ.μ.-5.30 μ.μ.; 34.976600; 33.844103; https://www.google.com/maps/place/34.976600,33.844103
Λευκωσία; Χώρος Κρατικής Έκθεσης, Έγκωμη (μπροστά από την Ανατολική Είσοδο); 8.30 π.μ.-5.30 μ.μ.; 35.150789; 33.315091; https://www.google.com/maps/place/35.150789,33.315091
Λευκωσία; Πλατεία Ελευθερίας (δίπλα από τα σκαλιά του παλιού Δημρχείου); 9 π.μ.-5.30 μ.μ.; 35.169650; 33.361093; https://www.google.com/maps/place/35.169650,33.361093
Λευκωσία; Εκκλησία Αγίου Σπυρίδωνα, Λευκωσία (πίσω από Αστυνομικό Σταθμό Λυκαβητού); 8.30 π.μ.-5.30 μ.μ.; 35.163514; 33.363405; https://www.google.com/maps/place/35.163514,33.363405
Λευκωσία; Εκκλησία Αγίου Γεωργίου, Άγιος Δομέτιος; 8.30 π.μ.-5.30 μ.μ.; 35.177831; 33.335302; https://www.google.com/maps/place/35.177831,33.335302
Λευκωσία; Εκκλησία Αποστόλου Ανδρέα, Αγλαντζιά (Λεωφόρος Κυρηνείας); 8.30 π.μ.-5.30 μ.μ.; 35.148572; 33.390159; https://www.google.com/maps/place/35.148572,33.390159
Λευκωσία; Ιερός Ναός Παναγίας Ευαγγελίστριας, Παλουριώτισσα; 11 π.μ.-5.30 μ.μ.; 35.176334; 33.379155; https://www.google.com/maps/place/35.176334,33.379155
Λευκωσία; Εκκλησία Αγίου Πολυδώρου, Καϊμακλί; 8.30 π.μ.-5.30 μ.μ.; 35.188567; 33.392407; https://www.google.com/maps/place/35.188567,33.392407
Λευκωσία; Εκκλησία Αγίου Γεωργίου, Λατσιά; 8.30 π.μ.-5.30 μ.μ.; 35.104257; 33.380215; https://www.google.com/maps/place/35.104257,33.380215
Λευκωσία; Εκκλησία Αγίου Στυλιανού, Συνοικισμός ʼσπρες, Λακατάμια; 8.30 π.μ.-7.30 μ.μ; 35.121309; 33.324843; https://www.google.com/maps/place/35.121309,33.324843
Λευκωσία; Ιερός Ναός της Του Θεού Σοφίας, Στρόβολος; 8.30 π.μ.-5.30 μ.μ.; 35.147430; 33.334673; https://www.google.com/maps/place/35.147430,334673
Λευκωσία; Δημαρχείο Στροβόλου; 8.30 π.μ.-5.30 μ.μ.; 35.143994; 33.343486;  https://www.google.com/maps/place/35.143994,33.343486
Λευκωσία; Εκκλησία Αγίου Σπυρίδωνα, Συνοικισμός Στροβόλου 2, Στρόβολος; 8.30 π.μ.-5.30 μ.μ.; 35.126734; 33.347402; https://www.google.com/maps/place/35.126734,33.347402
Λευκωσία; Εκκλησία Αγίου Δημητρίου, Ακρόπολη; 8.30 π.μ.-5.30 μ.μ.; 35.151850; 33.359092; https://www.google.com/maps/place/35.151850,33.359092
Λευκωσία; Δημαρχείο Γερίου; 8.30 π.μ.-5.30 μ.μ.; 35.105760; 33.417926; https://www.google.com/maps/place/35.105760,33.417926
Λευκωσία; Ιερός Ναός Αγίου Γεωργίου, Δευτερά; 8.30 π.μ.-5.30 μ.μ.; 35.083146; 33.270883; https://www.google.com/maps/place/35.083146,33.270883
Λευκωσία; «Σπίτι του Εθελοντή», Κοκκινοτριμιθιά; 8.30 π.μ.-5.30 μ.μ.; 35.151416; 33.230894; https://www.google.com/maps/place/35.151416,33.230894
Λευκωσία; Κέντρο Υγείας Ιδαλίου; 8.30 π.μ.-5.30 μ.μ.; 35.013276; 33.425797; https://www.google.com/maps/place/35.013276,33.425797
Λευκωσία; Κοινοτικό Συμβούλιο Αρεδιού; 8.30 π.μ.-5.30 μ.μ.; 35.046462; 33.194826; https://www.google.com/maps/place/35.046462,33.194826
Λευκωσία; Κοινοτικό Συμβούλιο Αστρομερίτη; 8.30 π.μ.-5.30 μ.μ.; 35.140301; 33.041067; https://www.google.com/maps/place/35.140301,33.041067
Λευκωσία; Δημοτικό Σχολείο Γαλάτας; 9 π.μ.-5 μ.μ.; 34.999651; 32.898273; https://www.google.com/maps/place/34.999651,32.898273
Λευκωσία; Στεγασμένος χώρος Air Control, Βιομηχανική Περιοχή Στροβόλου (Οδός Προπυλαίων 46); 8 π.μ.-4.30 μ.μ.; 35.127759; 33.363559; https://www.google.com/maps/place/35.127759,33.363559
Πάφος; Πλατεία Δημαρχείου, Πάφος; 8.30 π.μ.-5.30 μ.μ.; 34.774441; 32.422843; https://www.google.com/maps/place/34.774441,32.422843
Πάφος; Πρώην Οικία Επάρχου, Πάφος (Οδός Γρίβα Διγενή); 8.30 π.μ.-5.30 μ.μ.; 34.772022; 32.431229; https://www.google.com/maps/place/34.772022,32.431229
Πάφος; Προαύλιος χώρος στάθμευσης ERA KORIVOS (Λεωφόρος Δημοκρατίας 2, παρά το Παφιακό Στάδιο); 8.30 π.μ.-5.30 μ.μ.; 34.768627; 32.441636; https://www.google.com/maps/place/34.768627,32.441636
Πάφος; Εκκλησία Αποστόλου Ανδρέα, Πόλη Χρυσοχούς; 9 π.μ.-5.30 μ.μ.; 35.035962; 32.428451; https://www.google.com/maps/place/35.035962,32.428451
Πάφος; Ταχυδρομείο, Πλατεία Γεροσκήπου; 8.30 π.μ.-5.30 μ.μ.; 34.759771; 32.453620; https://www.google.com/maps/place/34.759771,32.453620
Αμμόχωστος; Πνευματικό Κέντρο Μητροπολιτικού Ναού Παραλιμνίου (δίπλα από τη Μητρόπολη); 8.30 π.μ.-5.30 μ.μ.; 35.038959; 33.982790; https://www.google.com/maps/place/35.038959,33.982790
Αμμόχωστος; Σωματείο «Ονήσιλλος», Σωτήρα; 8.30 π.μ.-5.30 μ.μ.; 35.027926; 33.951882; https://www.google.com/maps/place/35.027926,33.951882
Αμμόχωστος; Εκκλησία Αγίας Νάπας, Αγία Νάπα; 1.30 μ.μ.-6 μ.μ.; 34.989318; 33.999798; https://www.google.com/maps/place/34.989318,33.999798
Αμμόχωστος; Κοινοτικό Συμβούλιο Φρενάρους; 8.30 π.μ.-1 μ.μ.; 35.036910; 33.918264; https://www.google.com/maps/place/35.036910,33.918264
