Επαρχία; Σημείο Δειγματοληψίας; Ωράριο; LAT; LON; googlemap
Λεμεσός; Ξενοδοχείο Atlantica Oasis, Γερμασόγεια (προθάλαμος ξενοδοχείου); 8.30 π.μ.-5.30 μ.μ.; 34.700879; 33.098411; https://www.google.com/maps/place/34.700879,33.098411
Λεμεσός; Πολιτιστικό Κέντρο Δήμου Γερμασόγειας; 8.30 π.μ.-5.30 μ.μ.; 34.719661; 33.084520; https://www.google.com/maps/place/34.719661,33.084520
Λεμεσός; Κοινοτικό Στάδιο Ερήμης; 8.30 π.μ.-5.30 μ.μ.; 34.678309; 32.922364; https://www.google.com/maps/place/34.678309,32.922364
Λεμεσός; Εκκλησία Παναγίας Χρυσαϊφυλιώτισσας, Αγία Φύλα (Οδός Μαυροκορδάτου κοντά στη CYTA); 8.30 π.μ.-5.30 μ.μ.; 34.713695; 33.021841; https://www.google.com/maps/place/34.713695,33.021841
Λεμεσός; Εκθεσιακός χώρος «Αφροδίτη Αμαθούσια», Aγιος Τύχωνας (Λεωφορος Αμαθούντας, δίπλα από καφετέρια La Isla); 8.30 π.μ.-5.30 μ.μ.; 34.703692; 33.110855; https://www.google.com/maps/place/34.703692,33.110855
Λεμεσός; Κεντρική Πλατεία Πισσουρίου; 8.30 π.μ.-5.30 μ.μ.; 34.671117; 32.702060; https://www.google.com/maps/place/34.671117,32.702060
Λεμεσός; Αμφιθέατρο Μουτταγιάκας; 8.30 π.μ.-5.30 μ.μ; 34.719099; 33.100538; https://www.google.com/maps/place/34.719099,33.100538
Λεμεσός; Κοινοτικό Συμβούλιο Τραχωνίου; 8.30 π.μ.-5.30 μ.μ.; 34.658288; 32.966485; https://www.google.com/maps/place/34.658288,32.966485
Λάρνακα; Πολιτιστικό Κέντρο «Αγίου Γεωργίου Κοντού», Λάρνακα; 8.30 π.μ.-5.30 μ.μ.; 34.924908; 33.610432; https://www.google.com/maps/place/34.924908,33.610432
Λάρνακα; Δημοτικό Θέατρο Λάρνακας; 8.30 π.μ.-5.30 μ.μ.; 34.916106; 33.626317; https://www.google.com/maps/place/34.916106,33.626317
Λάρνακα; Κοινοτικό Συμβούλιο Βατυλής και Συνοικισμού Μακαρίου, Περιοχή Κρασιά, Λάρνακα (απέναντι από Εκκλησία Αποστόλου Βαρνάβα); 8.30 π.μ.-5.30 μ.μ.; 34.908236; 33.593466; https://www.google.com/maps/place/34.908236,33.593466
Λάρνακα; Πνευματικό Κέντρο Αγίου Σάββα, Λειβάδια; 8.30 π.μ.-5.30 μ.μ.; 34.948353; 33.635116; https://www.google.com/maps/place/34.948353,33.635116
Λάρνακα; Εκκλησία Αγίου Νικολάου, Δροσιά; 8.30 π.μ.-5.30 μ.μ.; 34.913704; 33.615073; https://www.google.com/maps/place/34.913704,33.615073
Λάρνακα; Οίκημα Σωματείου «Ερμής Αραδίππου», Αραδίππου; 8.30 π.μ.-5.30 μ.μ.; 34.952592; 33.591421; https://www.google.com/maps/place/34.952592,33.591421
Λάρνακα; Παλαιό Κοινοτικό Συμβούλιο Ορόκλινης (Οδός Αρμονίας 1); 8.30 π.μ.-5.30 μ.μ.; 34.987888; 33.652184; https://www.google.com/maps/place/34.987888,33.652184
Λάρνακα; Κοινοτικό Συμβούλιο Κιτίου; 8.30 π.μ.-5.30 μ.μ.; 34.848021; 33.571217; https://www.google.com/maps/place/34.848021,33.571217
Λάρνακα; Κοινοτικό Συμβούλιο Ξυλοφάγου; 8.30 π.μ.-5.30 μ.μ.; 34.976600; 33.844103; https://www.google.com/maps/place/34.976600,33.844103
Λευκωσία; Χώρος Κρατικής Έκθεσης, Έγκωμη (μπροστά από την Ανατολική Είσοδο); 8.30 π.μ.-5.30 μ.μ.; 35.150789; 33.315091; https://www.google.com/maps/place/35.150789,33.315091
Λευκωσία; Χώρος στάθμευσης λούνα παρκ «Παπαφιλίππου», Μακεδονίτσσα; 8.30 π.μ.-5.30 μ.μ.; 35.164343; 33.317178; https://www.google.com/maps/place/35.164343,33.317178
Λευκωσία; Εκκλησία Αγίου Σπυρίδωνα, Λευκωσία (πίσω από Αστυνομικό Σταθμό Λυκαβητού); 8.30 π.μ.-5.30 μ.μ.; 35.163514; 33.363405; https://www.google.com/maps/place/35.163514,33.363405
Λευκωσία; Εκκλησία Αγίου Γεωργίου, ʼγιος Δομέτιος; 8.30 π.μ.-5.30 μ.μ.; 35.171180; 33.333176; https://www.google.com/maps/place/35.171180,33.333176
Λευκωσία; Εκκλησία Αποστόλου Ανδρέα, Αγλαντζιά (Λεωφόρος Κυρηνείας); 8.30 π.μ.-5.30 μ.μ.; 35.148572; 33.390159; https://www.google.com/maps/place/35.148572,33.390159
Λευκωσία; Ιερός Ναός Παναγίας Ευαγγελίστριας, Παλουριώτισσα; 8.30 π.μ.-5.30 μ.μ.; 35.176334; 33.379155; https://www.google.com/maps/place/35.176334,33.379155
Λευκωσία; Εκκλησία Αγίου Πολυδώρου, Καϊμακλί; 8.30 π.μ.-5.30 μ.μ.; 35.188567; 33.392407; https://www.google.com/maps/place/35.188567,33.392407
Λευκωσία; Εκκλησία Αγίου Γεωργίου, Λατσιά; 8.30 π.μ.-5.30 μ.μ.; 35.104257; 33.380215; https://www.google.com/maps/place/35.104257,33.380215
Λευκωσία; Εκκλησία Αγίου Στυλιανού, Συνοικισμός ʼσπρες, Λακατάμια; 8.30 π.μ.-5.30 μ.μ; 35.121309; 33.324843; https://www.google.com/maps/place/35.121309,33.324843
Λευκωσία; Ιερός Ναός της Του Θεού Σοφίας, Στρόβολος; 8.30 π.μ.-5.30 μ.μ.; 35.147430; 33.334673; https://www.google.com/maps/place/35.147430,334673
Λευκωσία; Δημαρχείο Στροβόλου; 8.30 π.μ.-5.30 μ.μ.; 35.143994; 33.343486;  https://www.google.com/maps/place/35.143994,33.343486
Λευκωσία; Εκκλησία Αγίου Σπυρίδωνα, Συνοικισμός Στροβόλου 2, Στρόβολος; 8.30 π.μ.-5.30 μ.μ.; 35.126734; 33.347402; https://www.google.com/maps/place/35.126734,33.347402
Λευκωσία; Εκκλησία Αγίου Δημητρίου, Ακρόπολη; 8.30 π.μ.-5.30 μ.μ.; 35.151850; 33.359092; https://www.google.com/maps/place/35.151850,33.359092
Λευκωσία; Δημαρχείο Γερίου; 8.30 π.μ.-5.30 μ.μ.; 35.105760; 33.417926; https://www.google.com/maps/place/35.105760,33.417926
Λευκωσία; Ιερός Ναός Αγίου Γεωργίου, Δευτερά; 8.30 π.μ.-5.30 μ.μ.; 35.083146; 33.270883; https://www.google.com/maps/place/35.083146,33.270883
Λευκωσία; Κοινοτικό Συμβούλιο Συνοικισμού Ανθούπολης (χώρος στάθμευσης); 10.30 π.μ.-5.30 μ.μ.; 35.113026; 33.290880; https://www.google.com/maps/place/35.113026,33.290880
Λευκωσία; «Σπίτι του Εθελοντή», Κοκκινοτριμιθιά; 8.30 π.μ.-5.30 μ.μ.; 35.151416; 33.230894; https://www.google.com/maps/place/35.151416,33.230894
Λευκωσία; Κέντρο Υγείας Ιδαλίου; 8.30 π.μ.-5.30 μ.μ.; 35.013276; 33.425797; https://www.google.com/maps/place/35.013276,33.425797
Λευκωσία; Σωματείο «Τριπτόλεμος», Ευρύχου; 8.30 π.μ.-6 μ.μ.; 35.039229; 32.900482; https://www.google.com/maps/place/35.039229,32.900482
Λευκωσία; Κοινοτικό Συμβούλιο Περιστερώνας; 8.30 π.μ.-5.30 μ.μ.; 35.130426; 33.080270; https://www.google.com/maps/place/35.130426,33.080270
Λευκωσία; Αίθουσα εκδηλώσεων κοντά στο Δημοτικό Σχολείο Λυμπιών; 8.30 π.μ.-5.30 μ.μ.; 35.001485; 33.463952; https://www.google.com/maps/place/35.001485,33.463952
Πάφος; Πλατεία Δημαρχείου, Πάφος; 8.30 π.μ.-5.30 μ.μ.; 34.774441; 32.422843; https://www.google.com/maps/place/34.774441,32.422843
Πάφος; Πρώην Οικία Επάρχου, Πάφος (Οδός Γρίβα Διγενή); 8.30 π.μ.-5.30 μ.μ.; 34.772022; 32.431229; https://www.google.com/maps/place/34.772022,32.431229
Πάφος; Προαύλιος χώρος στάθμευσης ERA KORIVOS (Λεωφόρος Δημοκρατίας 2, παρά το Παφιακό Στάδιο); 8.30 π.μ.-5.30 μ.μ.; 34.768627; 32.441636; https://www.google.com/maps/place/34.768627,32.441636
Πάφος; Ταχυδρομείο, Πλατεία Γεροσκήπου; 8.30 π.μ.-5.30 μ.μ.; 34.759771; 32.453620; https://www.google.com/maps/place/34.759771,32.453620
Πάφος; Αίθουσα Πολλαπλών Χρήσεων Κοινοτικού Συμβουλίου Έμπας; 8.30 π.μ.-5.30 μ.μ.; 34.806745; 32.424750; https://www.google.com/maps/place/34.806745,32.424750
Αμμόχωστος; Πνευματικό Κέντρο Μητροπολιτικού Ναού Παραλιμνίου (δίπλα από τη Μητρόπολη); 10 π.μ.-5.30 μ.μ.; 35.038959; 33.982790; https://www.google.com/maps/place/35.038959,33.982790
Αμμόχωστος; Εκκλησία Αγίας Νάπας, Αγία Νάπα; 8.30 π.μ.-5.30 μ.μ.; 34.989318; 33.999798; https://www.google.com/maps/place/34.989318,33.999798
Αμμόχωστος; Κοινοτικό Συμβούλιο Φρενάρους; 8.30 π.μ.-5.30 μ.μ.; 35.036910; 33.918264; https://www.google.com/maps/place/35.036910,33.918264
