Επαρχία; Σημείο Δειγματοληψίας; Ωράριο; LAT; LON; googlemap
Λεμεσός; Εκκλησία Παναγίας Χρυσαϊφυλιώτισσας, Αγία Φύλα (Οδός Μαυροκορδάτου κοντά στη CYTA); 8.30 π.μ.-5.30 μ.μ.; 34.713695; 33.021841; https://www.google.com/maps/place/34.713695,33.021841
Λεμεσός; Αθλητικό Κέντρο «Γλαύκος Κληρίδης», Αγρός; 9 π.μ.-5 μ.μ.; 34.915629; 33.015184; https://www.google.com/maps/place/34.915629,33.015184
Λεμεσός; Χώρος στάθμευσης Βιομηχανικής Περιοχής Αγίου Αθανασίου; 8 π.μ.-4.30 μ.μ.; 34.707281; 33.073670; https://www.google.com/maps/place/34.707281,33.073670
Λάρνακα; Πολιτιστικό Κέντρο «Αγίου Γεωργίου Κοντού», Λάρνακα; 8.30 π.μ.-5.30 μ.μ.; 34.924908; 33.610432; https://www.google.com/maps/place/34.924908,33.610432
Λάρνακα; Εκκλησία Αποστόλου Βαρνάβα, Λάρνακα (περιοχή Κρασιά); 8.30 π.μ.-5.30 μ.μ.; 34.908236; 33.593466; https://www.google.com/maps/place/34.908236,33.593466
Λάρνακα; Πνευματικό Κέντρο Αγίου Σάββα, Λειβάδια; 8.30 π.μ.-5.30 μ.μ.; 34.948353; 33.635116; https://www.google.com/maps/place/34.948353,33.635116
Λάρνακα; Οίκημα Σωματείου «Ερμής Αραδίππου», Αραδίππου; 8.30 π.μ.-5.30 μ.μ.; 34.952592; 33.591421; https://www.google.com/maps/place/34.952592,33.591421
Λάρνακα; ΚΕΠΟ Λευκάρων; 11 π.μ.-5.30 μ.μ.; 34.868819; 33.304989; https://www.google.com/maps/place/34.868819,33.304989
Λάρνακα; Κοινοτικό Συμβούλιο Ορμήδειας; 8.30 π.μ.-5.30 μ.μ.; 34.991726; 33.781076; https://www.google.com/maps/place/34.991726,33.781076
Λάρνακα; Κοινοτικό Συμβούλιο Περβολιών; 8.30 π.μ.-5.30 μ.μ.; 34.828424; 33.579005; https://www.google.com/maps/place/34.828424,33.579005
Λευκωσία; Χώρος Κρατικής Έκθεσης, Έγκωμη (μπροστά από την Ανατολική Είσοδο); 8.30 π.μ.-5.30 μ.μ.; 35.150789; 33.315091; https://www.google.com/maps/place/35.150789,33.315091
Λευκωσία; Εκκλησία Αγίου Σπυρίδωνα, Λευκωσία (πίσω από Αστυνομικό Σταθμό Λυκαβητού); 8.30 π.μ.-5 μ.μ.; 35.163514; 33.363405; https://www.google.com/maps/place/35.163514,33.363405
Λευκωσία; Εκκλησία Αγίου Γεωργίου, ʼγιος Δομέτιος; 8.30 π.μ.-5.30 μ.μ.; 35.171180; 33.333176; https://www.google.com/maps/place/35.171180,33.333176
Λευκωσία; Εκκλησία Αποστόλου Ανδρέα, Αγλαντζιά (Λεωφόρος Κυρηνείας); 8.30 π.μ.-5.30 μ.μ.; 35.148572; 33.390159; https://www.google.com/maps/place/35.148572,33.390159
Λευκωσία; Ιερός Ναός Παναγίας Ευαγγελίστριας, Παλουριώτισσα; 8.30 π.μ.-5.30 μ.μ.; 35.176334; 33.379155; https://www.google.com/maps/place/35.176334,33.379155
Λευκωσία; Εκκλησία Αγίου Γεωργίου, Λατσιά; 8.30 π.μ.-5.30 μ.μ.; 35.104257; 33.380215; https://www.google.com/maps/place/35.104257,33.380215
Λευκωσία; Εκκλησία Αγίου Χρυσοστόμου, Πάνω Λακατάμια; 8.30 π.μ.-5.30 μ.μ.; 35.096491; 33.308161; https://www.google.com/maps/place/35.096491,33.308161
Λευκωσία; Ιερός Ναός της Του Θεού Σοφίας, Στρόβολος; 8.30 π.μ.-5.30 μ.μ.; 35.147430; 33.334673; https://www.google.com/maps/place/35.147430,334673
Λευκωσία; Δημαρχείο Στροβόλου; 8.30 π.μ.-5.30 μ.μ.; 35.143994; 33.343486;  https://www.google.com/maps/place/35.143994,33.343486
Λευκωσία; Εκκλησία Αγίου Δημητρίου, Ακρόπολη; 8.30 π.μ.-5.30 μ.μ.; 35.151850; 33.359092; https://www.google.com/maps/place/35.151850,33.359092
Λευκωσία; Δημαρχείο Γερίου; 8.30 π.μ.-5.30 μ.μ.; 35.105760; 33.417926; https://www.google.com/maps/place/35.105760,33.417926
Λευκωσία; Ιερός Ναός Αγίου Γεωργίου, Δευτερά; 8.30 π.μ.-5.30 μ.μ.; 35.083146; 33.270883; https://www.google.com/maps/place/35.083146,33.270883
Λευκωσία; «Σπίτι του Εθελοντή», Κοκκινοτριμιθιά; 8.30 π.μ.-5.30 μ.μ.; 35.151416; 33.230894; https://www.google.com/maps/place/35.151416,33.230894
Λευκωσία; Κέντρο Υγείας Ιδαλίου; 8.30 π.μ.-5.30 μ.μ.; 35.013276; 33.425797; https://www.google.com/maps/place/35.013276,33.425797
Λευκωσία; Βιομηχανική Περιοχή Ιδαλίου (Κεντρικά Γραφεία εταιρείας LAIKO-COSMOS); 8 π.μ.-4.30 μ.μ.; 35.054019; 33.388479; https://www.google.com/maps/place/35.054019,33.388479
Πάφος; Πρώην Οικία Επάρχου, Πάφος (Οδός Γρίβα Διγενή); 8.30 π.μ.-5.30 μ.μ.; 34.772022; 32.431229; https://www.google.com/maps/place/34.772022,32.431229
Πάφος; Πλατεία Δημαρχείου, Πάφος; 8.30 π.μ.-5.30 μ.μ.; 34.774441; 32.422843; https://www.google.com/maps/place/34.774441,32.422843
Πάφος; Προαύλιος χώρος στάθμευσης ERA KORIVOS (Λεωφόρος Δημοκρατίας 2, παρά το Παφιακό Στάδιο); 8.30 π.μ.-5.30 μ.μ.; 34.768627; 32.441636; https://www.google.com/maps/place/34.768627,32.441636
Πάφος; Πλατεία «Βρύση των Πεγειώτισσων», Πέγεια (χώρος στάθμευσης); 8.30 π.μ.-5.30 μ.μ.; 34.884544; 32.381363; https://www.google.com/maps/place/34.884544,32.381363
Αμμόχωστος; Πνευματικό Κέντρο Μητροπολιτικού Ναού Παραλιμνίου (δίπλα από τη Μητρόπολη); 8.30 π.μ.-5.30 μ.μ.; 35.038959; 33.982790; https://www.google.com/maps/place/35.038959,33.982790
Αμμόχωστος; Λέσχη Ηλικιωμένων Αυγόρου; 8.30 π.μ.-5.30 μ.μ.; 35.024712; 33.839493; https://www.google.com/maps/place/35.024712,33.839493
Αμμόχωστος; Εθνικόφρονα Σωματεία Λιοπετρίου; 8.30 π.μ.-5.30 μ.μ.; 35.009230; 33.893305; https://www.google.com/maps/place/35.009230,33.893305
