Επαρχία; Σημείο Δειγματοληψίας; Ωράριο; LAT; LON; googlemap
Λεμεσός; Ξενοδοχείο Atlantica Oasis, Γερμασόγεια (προθάλαμος ξενοδοχείου); 8.30 π.μ.-5.30 μ.μ.; 34.700879; 33.098411; https://www.google.com/maps/place/34.700879,33.098411
Λεμεσός; Ιατρικό Κέντρο Ερήμης (απέναντι από πρώην Συνεργατική); 8.30 π.μ.-5.30 μ.μ.; 34.675438; 32.916976; https://www.google.com/maps/place/34.675438,32.916976
Λεμεσός; Εκκλησία Παναγίας Χρυσαϊφυλιώτισσας, Αγία Φύλα; 8.30 π.μ.-5.30 μ.μ.; 34.690951; 33.035506; https://www.google.com/maps/place/34.690951,33.035506
Λεμεσός; Πολυδύναμο Κέντρο Πύργου Λεμεσού; 8.30 π.μ.-5.30 μ.μ.; 34.740645; 33.181296; https://www.google.com/maps/place/34.740645,33.181296
Λεμεσός; Κοινοτικό Στάδιο Κολοσσίου; 8.30 π.μ.-5.30 μ.μ.; 34.674456; 32.941254; https://www.google.com/maps/place/34.674456,32.941254
Λεμεσός; Κοινοτικό Συμβούλιο Παλώδιας; 8.30 π.μ.-5.30 μ.μ.; 34.745879; 33.005171; https://www.google.com/maps/place/34.745879,33.005171
Λεμεσός; Κοινοτικό Ιατρείο Επταγώνιας; 9 π.μ.-4μ.μ.; 34.846227; 33.156364; https://www.google.com/maps/place/34.846227,33.156364
Λάρνακα; Πολιτιστικό Κέντρο «Αγίου Γεωργίου Κοντού», Λάρνακα; 8.30 π.μ.-5.30 μ.μ.; 34.924908; 33.610432; https://www.google.com/maps/place/34.924908,33.610432
Λάρνακα; Δημοτικό Θέατρο Λάρνακας; 8.30 π.μ.-5.30 μ.μ.; 34.916106; 33.626317; https://www.google.com/maps/place/34.916106,33.626317
Λάρνακα; Εκκλησία Αποστόλου Βαρνάβα, Λάρνακα (περιοχή Κρασιά); 8.30 π.μ.-5.30 μ.μ.; 34.908236; 33.593466; https://www.google.com/maps/place/34.908236,33.593466
Λάρνακα; Πνευματικό Κέντρο Αγίου Σάββα, Λειβάδια; 8.30 π.μ.-5.30 μ.μ.; 34.948353; 33.635116; https://www.google.com/maps/place/34.948353,33.635116
Λάρνακα; Οίκημα Σωματείου «Ερμής Αραδίππου», Αραδίππου; 8.30 π.μ.-5.30 μ.μ.; 34.952592; 33.591421; https://www.google.com/maps/place/34.952592,33.591421
Λάρνακα; Κοινοτικό Συμβούλιο Σκαρίνου; 8.30 π.μ.-5.30 μ.μ.; 34.820384; 33.356892; https://www.google.com/maps/place/34.820384,33.356892
Λάρνακα; Κοινοτικό Συμβούλιο Ζυγίου; 8.30 π.μ.-5.30 μ.μ.; 34.732303; 33.334816; https://www.google.com/maps/place/34.732303,33.334816
Λάρνακα; Κοινοτικό Συμβούλιο Ορμήδειας; 8.30 π.μ.-5.30 μ.μ.; 34.991726; 33.781076; https://www.google.com/maps/place/34.991726,33.781076
Λάρνακα; Κοινοτικό Ιατρείο Κόρνου; 8.30 π.μ.-5.30 μ.μ.; 34.921825; 33.395863; https://www.google.com/maps/place/34.921825,33.395863
Λάρνακα; Κοινοτικό Συμβούλιο Περβολιών; 8.30 π.μ.-5.30 μ.μ.; 34.828424; 33.579005; https://www.google.com/maps/place/34.828424,33.579005
Λευκωσία; Χώρος Κρατικής Έκθεσης, Έγκωμη (μπροστά από την Ανατολική Είσοδο); 8 π.μ.-5.30 μ.μ.; 35.150789; 33.315091; https://www.google.com/maps/place/35.150789,33.315091
Λευκωσία; Πλατεία Ελευθερίας (δίπλα από τα σκαλιά του παλιού Δημρχείου); 8.30 π.μ.-5 μ.μ.; 35.169650; 33.361093; https://www.google.com/maps/place/35.169650,33.361093
Λευκωσία; Εκκλησία Αγίου Σπυρίδωνα, Λευκωσία (πίσω από Αστυνομικό Σταθμό Λυκαβητού); 8.30 π.μ.-5 μ.μ.; 35.163514; 33.363405; https://www.google.com/maps/place/35.163514,33.363405
Λευκωσία; Εκκλησία Αγίου Γεωργίου, Άγιος Δομέτιος; 8.30 π.μ.-5.30 μ.μ.; 35.171180; 33.333176; https://www.google.com/maps/place/35.171180,33.333176
Λευκωσία; Εκκλησία Αποστόλου Ανδρέα, Αγλαντζιά (Λεωφόρος Κυρηνείας); 8.30 π.μ.-5.30 μ.μ.; 35.148572; 33.390159; https://www.google.com/maps/place/35.148572,33.390159
Λευκωσία; Ιερός Ναός Παναγίας Ευαγγελίστριας, Παλουριώτισσα; 8.30 π.μ.-5.30 μ.μ.; 35.176334; 33.379155; https://www.google.com/maps/place/35.176334,33.379155
Λευκωσία; Εκκλησία Αγίου Πολυδώρου, Καϊμακλί; 8.30 π.μ.-5.30 μ.μ.; 35.188567; 33.392407; https://www.google.com/maps/place/35.188567,33.392407
Λευκωσία; Εκκλησία Αγίου Γεωργίου, Λατσιά; 8.30 π.μ.-5.30 μ.μ.; 35.104257; 33.380215; https://www.google.com/maps/place/35.104257,33.380215
Λευκωσία; Ιερός Ναός της Του Θεού Σοφίας, Στρόβολος; 8.30 π.μ.-5.30 μ.μ.; 35.147430; 33.334673; https://www.google.com/maps/place/35.147430,334673
Λευκωσία; Εκκλησία Αγίου Δημητρίου, Ακρόπολη; 8.30 π.μ.-5.30 μ.μ.; 35.151850; 33.359092; https://www.google.com/maps/place/35.151850,33.359092
Λευκωσία; Δημαρχείο Γερίου; 8.30 π.μ.-5.30 μ.μ.; 35.105760; 33.417926; https://www.google.com/maps/place/35.105760,33.417926
Λευκωσία; Ιερός Ναός Αγίου Γεωργίου, Δευτερά; 8.30 π.μ.-5.30 μ.μ.; 35.083146; 33.270883; https://www.google.com/maps/place/35.083146,33.270883
Λευκωσία; «Σπίτι του Εθελοντή», Κοκκινοτριμιθιά; 8.30 π.μ.-5.30 μ.μ.; 35.151416; 33.230894; https://www.google.com/maps/place/35.151416,33.230894
Λευκωσία; Κέντρο Υγείας Ιδαλίου; 8.30 π.μ.-5.30 μ.μ.; 35.013276; 33.425797; https://www.google.com/maps/place/35.013276,33.425797
Λευκωσία; Κοινοτικό Συμβούλιο Αρεδιού; 8.30 π.μ.-5.30 μ.μ.; 35.046462; 33.194826; https://www.google.com/maps/place/35.046462,33.194826
Λευκωσία; Κοινοτικό Συμβούλιο Αστρομερίτη; 8.30 π.μ.-5.30 μ.μ.; 35.140301; 33.041067; https://www.google.com/maps/place/35.140301,33.041067
Λευκωσία; Κοινοτικό Συμβούλιο Ακακίου; 8 π.μ.-5.30 μ.μ; 35.133994; 33.128282; https://www.google.com/maps/place/35.133994,33.128282
Λευκωσία; Κοινοτικό Ιατρείο Λυθροδόντα; 8.30 π.μ.-5.30 μ.μ.; 34.947389; 33.293935; https://www.google.com/maps/place/34.947389,33.293935
Λευκωσία; Κοινοτικό Συμβούλιο Κάτω Πύργου Τηλλυρίας; 10 π.μ.-2 μ.μ.; 35.181480; 32.684949; https://www.google.com/maps/place/35.181480,32.684949
Λευκωσία; Πολιτιστικό Κέντρο, Πλατεία Αναλιόντα; 8.30 π.μ.-5.30 μ.μ.; 35.006864; 33.291088; https://www.google.com/maps/place/35.006864,33.291088
Πάφος; Πλατεία Δημαρχείου, Πάφος; 8.30 π.μ.-5.30 μ.μ.; 34.774441; 32.422843; https://www.google.com/maps/place/34.774441,32.422843
Πάφος; Πρώην Οικία Επάρχου, Πάφος (Οδός Γρίβα Διγενή); 8 π.μ.-5.30 μ.μ.; 34.772022; 32.431229; https://www.google.com/maps/place/34.772022,32.431229
Πάφος; Προαύλιος χώρος στάθμευσης ERA KORIVOS (Λεωφόρος Δημοκρατίας 2, παρά το Παφιακό Στάδιο); 8.30 π.μ.-5.30 μ.μ.; 34.768627; 32.441636; https://www.google.com/maps/place/34.768627,32.441636
Πάφος; Κοινοτικό Ιατρείο Τίμης; 8.30 π.μ.-5.30 μ.μ.; 34.731922; 32.516153; https://www.google.com/maps/place/34.731922,32.516153
Πάφος; Εκκλησία Χλώρακας (αίθουσα εκδηλώσεων); 8.30 π.μ.-5.30 μ.μ.; 34.799422; 32.409020; https://www.google.com/maps/place/34.799422,32.409020
Πάφος; Κοινοτικό Συμβούλιο Μεσόγης; 8.30 π.μ.-5.30 μ.μ.; 34.815047; 32.454000; https://www.google.com/maps/place/34.815047,32.454000
Πάφος; Κοινοτικό Συμβουλίου Τσάδας; 8.30 π.μ.-1 μ.μ.; 34.837615; 32.475067; https://www.google.com/maps/place/34.837615,32.475067
Πάφος; Κοινοτικό Ιατρείο Γιόλου; 1.30 μ.μ.-5.30 μ.μ.; 34.923066; 32.473918; https://www.google.com/maps/place/34.923066,32.473918
Αμμόχωστος; Πνευματικό Κέντρο Μητροπολιτικού Ναού Παραλιμνίου (δίπλα από τη Μητρόπολη); 8.30 π.μ.-5.30 μ.μ.; 35.038959; 33.982790; https://www.google.com/maps/place/35.038959,33.982790ogi
Αμμόχωστος; Λέσχη Ηλικιωμένων Αυγόρου; 8.30 π.μ.-5.30 μ.μ.; 35.024712; 33.839493; https://www.google.com/maps/place/35.024712,33.839493
Αμμόχωστος; Εθνικόφρονα Σωματεία Λιοπετρίου; 8.30 π.μ.-5.30 μ.μ.; 35.009230; 33.893305; https://www.google.com/maps/place/35.009230,33.893305
