Επαρχία; Σημείο Δειγματοληψίας; Ωράριο; LAT; LON; googlemap
Λάρνακα; Βιομηχανική Περιοχή Αραδίππου (χώρος στάθμευσης στην είσοδο της Βιομηχανικής Ζώνης πρώην Free Zone); 8 π.μ.-4.30 μ.μ.; 34.935990; 33.588299; https://www.google.com/maps/place/34.935990,33.588299
Λευκωσία; Χώρος Κρατικής Έκθεσης, Έγκωμη (μπροστά από την Ανατολική Είσοδο); 8.30 π.μ.-5.30 μ.μ.; 35.150789; 33.315091; https://www.google.com/maps/place/35.150789,33.315091
Λευκωσία; Χώρος στάθμευσης λούνα παρκ «Παπαφιλίππου», Μακεδονίτσσα; 8.30 π.μ.-5.30 μ.μ.; 35.164343; 33.317178; https://www.google.com/maps/place/35.164343,33.317178
Λευκωσία; Εκκλησία Αγίου Σπυρίδωνα, Λευκωσία (πίσω από Αστυνομικό Σταθμό Λυκαβητού); 8.30 π.μ.-5 μ.μ.; 35.163514; 33.363405; https://www.google.com/maps/place/35.163514,33.363405
Λευκωσία; Εκκλησία Αγίου Γεωργίου, Άγιος Δομέτιος; 8.30 π.μ.-5.30 μ.μ.; 35.177831; 33.335302; https://www.google.com/maps/place/35.177831,33.335302
Λευκωσία; Εκκλησία Αποστόλου Ανδρέα, Αγλαντζιά (Λεωφόρος Κυρηνείας); 8.30 π.μ.-5.30 μ.μ.; 35.148572; 33.390159; https://www.google.com/maps/place/35.148572,33.390159
Λευκωσία; Ιερός Ναός Παναγίας Ευαγγελίστριας, Παλουριώτισσα; 8.30 π.μ.-5.30 μ.μ.; 35.176334; 33.379155; https://www.google.com/maps/place/35.176334,33.379155
Λευκωσία; Εκκλησία Αγίου Πολυδώρου, Καϊμακλί; 8.30 π.μ.-5.30 μ.μ.; 35.188567; 33.392407; https://www.google.com/maps/place/35.188567,33.392407
Λευκωσία; Εκκλησία Αγίου Γεωργίου, Λατσιά; 8.30 π.μ.-5.30 μ.μ.; 35.104257; 33.380215; https://www.google.com/maps/place/35.104257,33.380215
Λευκωσία; Εκκλησία Αγίου Στυλιανού, Συνοικισμός ʼσπρες, Λακατάμια; 8.30 π.μ.-5.30 μ.μ; 35.121309; 33.324843; https://www.google.com/maps/place/35.121309,33.324843
Λευκωσία; Ιερός Ναός της Του Θεού Σοφίας, Στρόβολος; 8.30 π.μ.-5.30 μ.μ.; 35.147430; 33.334673; https://www.google.com/maps/place/35.147430,334673
Λευκωσία; Δημαρχείο Στροβόλου; 8.30 π.μ.-5.30 μ.μ.; 35.143994; 33.343486;  https://www.google.com/maps/place/35.143994,33.343486
Λευκωσία; Διασταύρωση Λεωφόρων Σταυρού και Ιωσήφ Χατζηιωσήφ, Στρόβολος (μπροστά από το Coffee Island); 8.30 π.μ.-5.30 μ.μ.; 35.134949; 33.357625; https://www.google.com/maps/place/35.134949,33.357625
Λευκωσία; Εκκλησία Αγίου Σπυρίδωνα, Στρόβολος (Συνοικισμός Στροβόλου 2); 8.30 π.μ.-5.30 μ.μ.; 35.126734; 33.347402; https://www.google.com/maps/place/35.126734,33.347402
Λευκωσία; Εκκλησία Αγίου Δημητρίου, Ακρόπολη; 8.30 π.μ.-5.30 μ.μ.; 35.151850; 33.359092; https://www.google.com/maps/place/35.151850,33.359092
Λευκωσία; Δημαρχείο Γερίου; 8.30 π.μ.-5.30 μ.μ.; 35.105760; 33.417926; https://www.google.com/maps/place/35.105760,33.417926
Λευκωσία; Κοινοτικό Συμβούλιο Πάνω και Κάτω Δευτεράς; 8.30 π.μ.-5.30 μ.μ.; 35.084156; 33.272161; https://www.google.com/maps/place/35.084156,33.272161
Λευκωσία; «Σπίτι του Εθελοντή», Κοκκινοτριμιθιά; 8.30 π.μ.-5.30 μ.μ.; 35.151416; 33.230894; https://www.google.com/maps/place/35.151416,33.230894
Λευκωσία; Κέντρο Υγείας Ιδαλίου; 8.30 π.μ.-5.30 μ.μ.; 35.013276; 33.425797; https://www.google.com/maps/place/35.013276,33.425797
Λευκωσία; Πλατεία μπροστά από το Κοινοτικό Συμβούλιο Κλήρου; 8.30 π.μ.-5.30 μ.μ.; 35.021765; 33.178208; https://www.google.com/maps/place/35.021765,33.178208
Λευκωσία; Κοινοτικό Συμβούλιο Περιστερώνας; 8.30 π.μ.-5.30 μ.μ.; 35.130426; 33.080270; https://www.google.com/maps/place/35.130426,33.080270
Λευκωσία; Κοινοτικό Συμβούλιο Αγίας Βαρβάρας; 8.30 π.μ.-5.30 μ.μ.; 34.996463; 33.369204; https://www.google.com/maps/place/34.996463,33.369204
Λευκωσία; Βιομηχανική Περιοχή Εργατών Χώρος Εστιατορίου Βιομηχανικής Περιοχής; 8 π.μ.-4.30 μ.μ.; 35.067703; 33.229736; https://www.google.com/maps/place/35.067703,33.229736
Πάφος; Πλατεία Δημαρχείου, Πάφος; 8.30 π.μ.-5.30 μ.μ.; 34.774441; 32.422843; https://www.google.com/maps/place/34.774441,32.422843
Πάφος; Πρώην Οικία Επάρχου, Πάφος (Οδός Γρίβα Διγενή); 8.30 π.μ.-5.30 μ.μ.; 34.772022; 32.431229; https://www.google.com/maps/place/34.772022,32.431229
Πάφος; Προαύλιος χώρος στάθμευσης ERA KORIVOS (Λεωφόρος Δημοκρατίας 2, παρά το Παφιακό Στάδιο); 8.30 π.μ.-5.30 μ.μ.; 34.768627; 32.441636; https://www.google.com/maps/place/34.768627,32.441636
Πάφος; Εκκλησία Χλώρακας (αίθουσα εκδηλώσεων); 8.30 μ.μ.-5.30 μ.μ.; 34.799422; 32.409020; https://www.google.com/maps/place/34.799422,32.409020
Πάφος; Κοινοτικό Ιατρείο Πολεμίου; 8.30 π.μ.-5.30 μ.μ.; 34.887430; 32.512663; https://www.google.com/maps/place/34.887430,32.512663
Πάφος; Κοινοτικού Συμβουλίου Έμπας; 8.30 π.μ.-5.30 μ.μ.; 34.806745; 32.424750; https://www.google.com/maps/place/34.806745,32.424750
Αμμόχωστος; Πνευματικό Κέντρο Μητροπολιτικού Ναού Παραλιμνίου (δίπλα από τη Μητρόπολη); 8.30 π.μ.-5.30 μ.μ.; 35.038959; 33.982790; https://www.google.com/maps/place/35.038959,33.982790
Αμμόχωστος; Επαρχιακό Κτηματολόγιο Αμμοχώστου, Παραλίμνι (χώρος στάθμευσης); 8.30 π.μ.-5.30 μ.μ.; 35.025129; 33.983380; https://www.google.com/maps/place/35.025129,33.983380
Αμμόχωστος; Σωματείο «Ονήσιλλος», Σωτήρα; 8.30 π.μ.-5.30 μ.μ.; 35.027926; 33.951882; https://www.google.com/maps/place/35.027926,33.951882
Αμμόχωστος; Κέντρο Ενηλίκων Δερύνειας; 8.30 μ.μ.-5.30 μ.μ.; 35.064966; 33.965767; https://www.google.com/maps/place/35.064966,33.965767
